latitude,longitude,name
39.82600253,110.0241705,中国银行鄂尔多斯市宝日陶亥东街支行
39.82225164,110.0043521,中国银行鄂尔多斯市分行营业部
39.80769233,116.513958,中国银行北京经济技术开发区宏达北路支行
39.80034964,116.5176801,中国银行北京经济技术开发区支行营业部
39.79357084,113.1123046,中国银行怀仁支行营业部
39.77142528,98.2943138,中国银行嘉峪关核城支行
39.75046677,116.1481595,中国银行北京房山支行
39.74364186,98.51406951,中国银行酒泉市盘旋路支行
39.73059811,98.4932865,中国银行酒泉市北街支行
39.72928019,117.3130259,中国银行天津宝坻支行营业部
39.72218867,118.4481714,中国银行唐山市古范路支行
39.72090181,118.4601998,中国银行唐山市古冶支行
39.7154075,119.181466,中国银行昌黎南马路支行
39.71044438,117.3038066,中国银行天津开元支行
39.70969642,115.991375,中国银行北京城关北街支行
39.70144332,117.303326,中国银行天津凯旋支行
39.68970773,106.8374281,中国银行乌海分行营业部
39.68547839,118.1960221,中国银行唐山市龙泽北路支行
39.67624072,106.8164769,中国银行乌海市人民南路支行
39.65077245,122.9927142,中国银行大连庄河支行营业部
39.63811035,118.1577381,中国银行唐山市大里路支行
39.63731626,122.0436025,中国银行大连瓦房店东长春路支行
39.6360894,118.140632,中国银行唐山市瑞景支行
39.63432886,122.0080801,中国银行大连瓦房店支行营业部
39.63158244,118.1455772,中国银行唐山分行营业部
39.62867093,122.0081452,中国银行大连瓦房店中街支行
39.62368745,118.2168398,中国银行唐山市复兴路支行
39.57176552,118.1136299,中国银行唐山市丰南支行
39.56746691,109.7515135,中国银行伊金霍洛旗支行营业部
39.56728206,113.2126209,中国银行应县支行营业部
39.55843279,116.8190377,中国银行天津京滨支行
39.54501552,116.7122841,中国银行廊坊市广阳道支行
39.54405523,112.8264992,中国银行山阴同太北路支行
39.54255962,116.7241849,中国银行廊坊市新开路支行
39.53130295,112.8189494,中国银行山阴西环路支行
39.53126687,116.714661,中国银行廊坊市新华路支行
39.52937537,112.8211911,中国银行山阴支行营业部
39.52608571,112.2970728,中国银行朔州平鲁区支行营业部
39.52275087,116.7301568,中国银行廊坊分行营业部
39.50552853,106.7240808,中国银行乌达支行营业部
39.47850911,75.98240381,中国银行喀什市色满路支行
39.43363336,118.9109102,中国银行乐亭支行
39.41183496,121.9762169,中国银行大连普兰店支行营业部
39.40575183,121.9712188,中国银行大连普兰店商业大街支行
39.3916613,117.0608213,中国银行天津武清支行营业部
39.38757037,117.0466564,中国银行天津振华西道支行
39.37961122,117.0751455,中国银行天津北辰支行营业部
39.35975821,112.4524715,中国银行朔州平朔支行营业部
39.35187201,112.4631114,中国银行朔州振华东街支行
39.33504,112.441517,中国银行朔州市分行营业部
39.32526323,112.4399928,中国银行朔州鄯阳街支行
39.30315228,116.5020788,中国银行永清支行
39.28506018,121.8051095,中国银行大连三十里堡支行
39.23742937,117.2384937,中国银行天津乐金电子支行
39.22644865,117.2645974,中国银行天津北辰科技园区支行
39.19313812,117.1709723,中国银行天津天辰大厦支行
39.19037991,117.2595953,中国银行天津金钟支行
39.18915977,117.1472328,中国银行天津本溪路支行
39.17870594,117.1513359,中国银行天津中嘉支行
39.17631412,117.2476221,中国银行天津桂江道支行
39.17314893,117.2202968,中国银行赤峰市喀喇沁旗支行
39.16719895,116.9822012,中国银行天津王庆坨支行
39.16018194,117.2468192,中国银行天津江都路支行
39.1601109,117.2033038,中国银行天津中山路支行
39.157903,117.2067268,中国银行天津河北支行营业部
39.15616747,117.2395186,中国银行天津真理道支行
39.15460887,117.4019115,中国银行天津融和广场支行
39.14353941,117.1538695,中国银行天津黄河道支行
39.13735238,117.1872182,中国银行天津南开支行营业部
39.13245456,117.238448,中国银行天津河东支行营业部
39.13159193,117.2165055,中国银行天津和平支行营业部
39.13087568,117.0975835,中国银行天津中北支行
39.1275767,117.2011666,中国银行天津锦中大厦支行
39.12742296,116.4096241,中国银行霸州兴华路支行
39.12227474,116.4011131,中国银行霸州支行
39.12222918,117.2154329,中国银行天津国际大厦支行
39.1164909,117.2542039,中国银行天津大桥道支行
39.11267466,117.1972163,中国银行天津西康路支行
39.11213923,117.2104074,中国银行天津市分行营业部
39.11076856,117.2199054,中国银行天津九龙路支行
39.10256167,121.7166229,中国银行大连南棉支行
39.10225786,117.2237253,中国银行天津爱国道支行
39.10189571,117.2384246,中国银行天津河西支行营业部
39.10108808,117.2890361,中国银行天津津塘路支行
39.09885643,117.1577067,中国银行天津迎水道支行
39.09650826,117.558972,中国银行天津开发西区支行
39.09562636,117.3216735,中国银行天津东丽支行营业部
39.0907692,118.4653174,中国银行曹妃甸分行
39.05951122,117.4574042,中国银行天津军粮城支行
39.05436149,121.7790056,中国银行大连开发区分行营业部
39.05415371,121.7926257,中国银行大连新桥支行
39.04165575,117.6643033,中国银行天津杭州道支行
39.03693461,117.7150122,中国银行天津滨海分行营业部
39.03578048,117.7095747,中国银行天津芳林园支行
39.0258011,106.3632063,中国银行石嘴山市凯旋支行
39.02496072,117.2366861,中国银行天津西青支行营业部
39.02285142,117.8085723,中国银行天津东疆保税港区支行
39.01923475,117.7052467,中国银行天津春风路支行
39.01335482,117.7613263,中国银行天津保税区分行营业部
38.9958921,121.5956955,中国银行大连甘井子支行营业部
38.9951692,117.5047324,中国银行天津葛沽支行
38.99467737,121.5759518,中国银行大连中华西路支行
38.99440327,117.3956314,中国银行天津津沽路支行
38.9930561,117.3892248,中国银行天津津南支行营业部
